event_id,flow_id,sensor_id,cluster_id,grid_id,batch_id,src,dst,src_role,dst_role,link_type,start_time_sec,end_time_sec,payload_bytes,distance_m,rate_bps,deadline_sec,success_by_deadline
697,S370,370,46,46_4,94,S_370,UAV_2,SENSOR,SLAVE,access,2569.024787610777,2571.8392884445425,4027,50.0,1430804.3371982595,6600.0,True
698,S370,370,46,46_4,94,UAV_2,UAV_0,SLAVE,MASTER,relay,2571.8392884445425,2572.3463357345404,4027,166.3601711147884,7942060.0,6600.0,True
699,S370,370,46,46_4,94,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.006038386565,4027,,666900000.0,6600.0,True
700,S311,311,46,46_1,94,S_311,UAV_3,SENSOR,SLAVE,access,2575.035113969456,2578.363311876183,4762,50.0,1430804.3371982595,6540.0,True
701,S311,311,46,46_1,94,UAV_3,UAV_0,SLAVE,MASTER,relay,2578.363311876183,2578.9629044252197,4762,142.70462231722615,7942060.0,6540.0,True
702,S311,311,46,46_1,94,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.007140500825,4762,,666900000.0,6540.0,True
703,S312,312,46,46_2,95,S_312,UAV_3,SENSOR,MASTER,access,2584.252365412053,2587.6308846647034,4834,50.0,1430804.3371982595,6540.0,True
704,S312,312,46,46_2,95,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0072484630377,4834,,666900000.0,6540.0,True
705,S451,451,46,46_6,96,S_451,UAV_1,SENSOR,MASTER,access,2572.6675123727396,2576.057214146706,4850,50.0,1430804.3371982595,6600.0,True
706,S451,451,46,46_6,96,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0072724546408,4850,,666900000.0,6600.0,True
707,S1,1,46,46_3,97,S_1,UAV_0,SENSOR,MASTER,access,2592.0227116169713,2595.6123009594644,5136,50.0,1430804.3371982595,6540.0,True
708,S1,1,46,46_3,97,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0077013045434,5136,,666900000.0,6540.0,True
709,S486,486,28,28_5,98,S_486,UAV_0,SENSOR,MASTER,access,2602.7468579211823,2606.1365596951487,4850,50.0,1430804.3371982595,7260.0,True
710,S486,486,28,28_5,98,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0072724546408,4850,,666900000.0,7260.0,True
711,S433,433,28,28_6,98,S_433,UAV_1,SENSOR,SLAVE,access,2602.583619415174,2606.2948186769804,5310,50.0,1430804.3371982595,7260.0,True
712,S433,433,28,28_6,98,UAV_1,UAV_0,SLAVE,MASTER,relay,2606.2948186769804,2606.9634109565654,5310,45.412350237907674,7942060.0,7260.0,True
713,S433,433,28,28_6,98,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0079622132253,5310,,666900000.0,7260.0,True
714,S122,122,28,28_1,98,S_122,UAV_2,SENSOR,SLAVE,access,2606.5792663124903,2609.6768247170717,4432,50.0,1430804.3371982595,7260.0,True
715,S122,122,28,28_1,98,UAV_2,UAV_0,SLAVE,MASTER,relay,2609.6768247170717,2610.2348663334783,4432,106.29234979448822,7942060.0,7260.0,True
716,S122,122,28,28_1,98,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.006645674014,4432,,666900000.0,7260.0,True
717,S54,54,28,28_3,98,S_54,UAV_3,SENSOR,SLAVE,access,2608.3712995555834,2611.5855755264024,4599,50.0,1430804.3371982595,7260.0,True
718,S54,54,28,28_3,98,UAV_3,UAV_0,SLAVE,MASTER,relay,2611.5855755264024,2612.164644432958,4599,102.85522858423138,7942060.0,7260.0,True
719,S54,54,28,28_3,98,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2616.0,2616.0068960863696,4599,,666900000.0,7260.0,True
720,S411,411,28,28_7,99,S_411,UAV_3,SENSOR,MASTER,access,2617.1412644694524,2619.9732379927746,4052,50.0,1430804.3371982595,7320.0,True
721,S411,411,28,28_7,99,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2619.9732379927746,2619.979313866219,4052,,666900000.0,7320.0,True
722,S62,62,28,28_2,100,S_62,UAV_1,SENSOR,MASTER,access,2628.6620010457304,2631.8727824786383,4594,50.0,1430804.3371982595,7260.0,True
723,S62,62,28,28_2,100,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2631.8727824786383,2631.879671067632,4594,,666900000.0,7260.0,True
724,S387,387,28,28_4,101,S_387,UAV_2,SENSOR,MASTER,access,2632.4777663595446,2635.7458582141976,4676,50.0,1430804.3371982595,7260.0,True
725,S387,387,28,28_4,101,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2635.7458582141976,2635.7528697601565,4676,,666900000.0,7260.0,True
726,S90,90,10,10_2,102,S_90,UAV_0,SENSOR,SLAVE,access,2652.0487711750507,2654.7542424259836,3871,50.0,1430804.3371982595,5700.0,True
727,S90,90,10,10_2,102,UAV_0,UAV_1,SLAVE,MASTER,relay,2654.7542424259836,2655.2416474569204,3871,241.6794831732735,7942060.0,5700.0,True
728,S90,90,10,10_2,102,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2655.2416474569204,2655.2474519253565,3871,,666900000.0,5700.0,True
729,S199,199,10,10_1,102,S_199,UAV_1,SENSOR,MASTER,access,2659.544200071405,2663.191099835644,5218,50.0,1430804.3371982595,5640.0,True
730,S199,199,10,10_1,102,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2663.191099835644,2663.1989240971525,5218,,666900000.0,5640.0,True
731,S462,462,10,10_7,102,S_462,UAV_2,SENSOR,SLAVE,access,2657.432208741636,2660.0992400755445,3816,50.0,1430804.3371982595,5760.0,True
732,S462,462,10,10_7,102,UAV_2,UAV_1,SLAVE,MASTER,relay,2660.0992400755445,2660.5797199510425,3816,153.80683169205176,7942060.0,5760.0,True
733,S462,462,10,10_7,102,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2660.5797199510425,2660.5854419483435,3816,,666900000.0,5760.0,True
734,S386,386,10,10_3,102,S_386,UAV_3,SENSOR,SLAVE,access,2661.641170726062,2664.444489038511,4011,50.0,1430804.3371982595,5700.0,True
735,S386,386,10,10_3,102,UAV_3,UAV_1,SLAVE,MASTER,relay,2664.444489038511,2664.949521737836,4011,127.6692252705941,7942060.0,5700.0,True
736,S386,386,10,10_3,102,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2664.949521737836,2664.955536132798,4011,,666900000.0,5700.0,True
737,S124,124,10,10_8,103,S_124,UAV_2,SENSOR,MASTER,access,2681.012074877334,2683.9363042015143,4184,50.0,1430804.3371982595,5760.0,True
738,S124,124,10,10_8,103,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2686.0,2686.0062578522284,4184,,668600000.0,5760.0,True
739,S436,436,10,10_5,104,S_436,UAV_0,SENSOR,SLAVE,access,2676.682937335529,2679.7273787638587,4356,50.0,1430804.3371982595,5700.0,True
740,S436,436,10,10_5,104,UAV_0,UAV_3,SLAVE,MASTER,relay,2679.7273787638587,2680.275851074569,4356,69.88198569054686,7942060.0,5700.0,True
741,S436,436,10,10_5,104,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2686.0,2686.006515106192,4356,,668600000.0,5700.0,True
742,S342,342,10,10_4,104,S_342,UAV_1,SENSOR,SLAVE,access,2676.492525778719,2679.4733666170628,4265,50.0,1430804.3371982595,5700.0,True
743,S342,342,10,10_4,104,UAV_1,UAV_3,SLAVE,MASTER,relay,2679.4733666170628,2680.010380943321,4265,193.9262486606288,7942060.0,5700.0,True
744,S342,342,10,10_4,104,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2686.0,2686.0063790008976,4265,,668600000.0,5700.0,True
745,S183,183,10,10_6,104,S_183,UAV_3,SENSOR,MASTER,access,2668.359785184429,2671.789324690584,4907,50.0,1430804.3371982595,5700.0,True
746,S183,183,10,10_6,104,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2671.789324690584,2671.7966826153106,4907,,666900000.0,5700.0,True
747,S246,246,9,9_7,105,S_246,UAV_0,SENSOR,MASTER,access,2695.624833350864,2698.5099238504376,4128,50.0,1430804.3371982595,7260.0,True
748,S246,246,9,9_7,105,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2698.5099238504376,2698.516097945562,4128,,668600000.0,7260.0,True
749,S294,294,9,9_5,105,S_294,UAV_1,SENSOR,SLAVE,access,2701.758524139818,2704.967907757561,4592,50.0,1430804.3371982595,7200.0,True
750,S294,294,9,9_5,105,UAV_1,UAV_0,SLAVE,MASTER,relay,2704.967907757561,2705.5460952806975,4592,228.13793205128786,7942060.0,7200.0,True
751,S294,294,9,9_5,105,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2705.5460952806975,2705.552963363258,4592,,668600000.0,7200.0,True
752,S166,166,9,9_6,105,S_166,UAV_2,SENSOR,SLAVE,access,2702.030486407977,2705.8451239919586,5458,50.0,1430804.3371982595,7200.0,True
753,S166,166,9,9_6,105,UAV_2,UAV_0,SLAVE,MASTER,relay,2705.8451239919586,2706.5323512352684,5458,103.79443358445245,7942060.0,7200.0,True
754,S166,166,9,9_6,105,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2706.5323512352684,2706.540514561622,5458,,668600000.0,7200.0,True
755,S323,323,9,9_3,105,S_323,UAV_3,SENSOR,SLAVE,access,2704.8961809846724,2707.6561670270216,3949,50.0,1430804.3371982595,7200.0,True
756,S323,323,9,9_3,105,UAV_3,UAV_0,SLAVE,MASTER,relay,2707.6561670270216,2708.1533931874887,3949,192.52587282101166,7942060.0,7200.0,True
757,S323,323,9,9_3,105,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2708.1533931874887,2708.1592995590113,3949,,668600000.0,7200.0,True
758,S267,267,9,9_1,106,S_267,UAV_0,SENSOR,MASTER,access,2714.768727793554,2717.88935014835,4465,50.0,1430804.3371982595,7140.0,True
759,S267,267,9,9_1,106,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2717.88935014835,2717.896028281763,4465,,668600000.0,7140.0,True
760,S163,163,9,9_8,106,S_163,UAV_2,SENSOR,SLAVE,access,2709.2290889742826,2712.162404097033,4197,50.0,1430804.3371982595,8100.0,True
761,S163,163,9,9_8,106,UAV_2,UAV_0,SLAVE,MASTER,relay,2712.162404097033,2712.6908564129308,4197,189.3913063826838,7942060.0,8100.0,True
762,S163,163,9,9_8,106,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2712.6908564129308,2712.697133708773,4197,,668600000.0,8100.0,True
763,S49,49,9,9_2,107,S_49,UAV_3,SENSOR,MASTER,access,2723.6241617089577,2726.7706436442973,4502,50.0,1430804.3371982595,7140.0,True
764,S49,49,9,9_2,107,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2726.7706436442973,2726.7773771172256,4502,,668600000.0,7140.0,True
765,S413,413,9,9_4,108,S_413,UAV_2,SENSOR,MASTER,access,2730.07954546243,2733.2735531133635,4570,50.0,1430804.3371982595,7200.0,True
766,S413,413,9,9_4,108,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2733.2735531133635,2733.280388291347,4570,,668600000.0,7200.0,True
767,S137,137,24,24_1,109,S_137,UAV_0,SENSOR,MASTER,access,2746.5096098738163,2750.1900572020036,5266,50.0,1430804.3371982595,7860.0,True
768,S137,137,24,24_1,109,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2750.1900572020036,2750.197933361142,5266,,668600000.0,7860.0,True
769,S6,6,24,24_6,109,S_6,UAV_1,SENSOR,SLAVE,access,2746.4894418545678,2749.7295774059303,4636,50.0,1430804.3371982595,8040.0,True
770,S6,6,24,24_6,109,UAV_1,UAV_0,SLAVE,MASTER,relay,2749.7295774059303,2750.313305053417,4636,205.05580294579212,7942060.0,8040.0,True
771,S6,6,24,24_6,109,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2750.313305053417,2750.320238945131,4636,,668600000.0,8040.0,True
772,S44,44,24,24_5,109,S_44,UAV_2,SENSOR,SLAVE,access,2747.337273326762,2750.8443915745484,5018,50.0,1430804.3371982595,7980.0,True
773,S44,44,24,24_5,109,UAV_2,UAV_0,SLAVE,MASTER,relay,2750.8443915745484,2751.4762175743517,5018,154.31695948803178,7942060.0,7980.0,True
774,S44,44,24,24_5,109,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2751.4762175743517,2751.4837228091706,5018,,668600000.0,7980.0,True
775,S410,410,24,24_4,109,S_410,UAV_3,SENSOR,SLAVE,access,2748.0265202235396,2750.711024247005,3841,50.0,1430804.3371982595,7980.0,True
776,S410,410,24,24_4,109,UAV_3,UAV_0,SLAVE,MASTER,relay,2750.711024247005,2751.19465192043,3841,27.407317744083773,7942060.0,7980.0,True
777,S410,410,24,24_4,109,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2751.19465192043,2751.2003967603937,3841,,668600000.0,7980.0,True
778,S425,425,24,24_7,110,S_425,UAV_3,SENSOR,MASTER,access,2759.765534865077,2762.4060077108597,3778,50.0,1430804.3371982595,8100.0,True
779,S425,425,24,24_7,110,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2762.4060077108597,2762.4116583240816,3778,,668600000.0,8100.0,True
780,S481,481,24,24_2,111,S_481,UAV_0,SENSOR,MASTER,access,2769.204090821121,2771.829886607676,3757,50.0,1430804.3371982595,7920.0,True
781,S481,481,24,24_2,111,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2771.829886607676,2771.8355058119837,3757,,668600000.0,7920.0,True
782,S469,469,24,24_3,112,S_469,UAV_1,SENSOR,MASTER,access,2763.590040687257,2767.199898349636,5165,50.0,1430804.3371982595,7920.0,True
783,S469,469,24,24_3,112,UAV_1,SAT_0,MASTER,SATELLITE,satellite,2767.199898349636,2767.207623446854,5165,,668600000.0,7920.0,True
784,S205,205,34,34_6,113,S_205,UAV_0,SENSOR,SLAVE,access,2784.0256299250386,2786.8191635313365,3997,50.0,1430804.3371982595,6720.0,True
785,S205,205,34,34_6,113,UAV_0,UAV_2,SLAVE,MASTER,relay,2786.8191635313365,2787.3224334638226,3997,100.81886843787181,7942060.0,6720.0,True
786,S205,205,34,34_6,113,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2787.3224334638226,2787.328411627149,3997,,668600000.0,6720.0,True
787,S275,275,34,34_8,113,S_275,UAV_1,SENSOR,SLAVE,access,2780.1394374847146,2783.044097396592,4156,50.0,1430804.3371982595,6780.0,True
788,S275,275,34,34_8,113,UAV_1,UAV_2,SLAVE,MASTER,relay,2783.044097396592,2783.56738732389,4156,36.84456769702221,7942060.0,6780.0,True
789,S275,275,34,34_8,113,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2783.56738732389,2783.5736032975665,4156,,668600000.0,6780.0,True
790,S52,52,34,34_7,113,S_52,UAV_2,SENSOR,MASTER,access,2777.6942478935684,2781.137066643787,4926,50.0,1430804.3371982595,6720.0,True
791,S52,52,34,34_7,113,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2781.137066643787,2781.1444342776485,4926,,668600000.0,6720.0,True
792,S204,204,34,34_2,113,S_204,UAV_3,SENSOR,SLAVE,access,2781.4693302508076,2784.593447143515,4470,50.0,1430804.3371982595,6660.0,True
793,S204,204,34,34_2,113,UAV_3,UAV_2,SLAVE,MASTER,relay,2784.593447143515,2785.1562734127697,4470,57.78566564257951,7942060.0,6660.0,True
794,S204,204,34,34_2,113,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2785.1562734127697,2785.1629590244956,4470,,668600000.0,6660.0,True
795,S28,28,34,34_4,114,S_28,UAV_1,SENSOR,SLAVE,access,2798.001213853389,2801.778110427928,5404,50.0,1430804.3371982595,6660.0,True
796,S28,28,34,34_4,114,UAV_1,UAV_3,SLAVE,MASTER,relay,2801.778110427928,2802.4585384277166,5404,148.09024526516822,7942060.0,6660.0,True
797,S28,28,34,34_4,114,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2802.4585384277166,2802.4666209882907,5404,,668600000.0,6660.0,True
798,S397,397,34,34_1,114,S_397,UAV_2,SENSOR,SLAVE,access,2803.5445175971404,2806.469445828903,4185,50.0,1430804.3371982595,6660.0,True
799,S397,397,34,34_1,114,UAV_2,UAV_3,SLAVE,MASTER,relay,2806.469445828903,2806.9963872017966,4185,183.70894334951757,7942060.0,6660.0,True
800,S397,397,34,34_1,114,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2806.9963872017966,2807.0026465496876,4185,,668600000.0,6660.0,True
801,S426,426,34,34_5,114,S_426,UAV_3,SENSOR,MASTER,access,2792.6289361028125,2795.0275869251327,3432,50.0,1430804.3371982595,6720.0,True
802,S426,426,34,34_5,114,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2795.0275869251327,2795.032720039102,3432,,668600000.0,6720.0,True
803,S459,459,34,34_3,115,S_459,UAV_0,SENSOR,MASTER,access,2801.0574118427044,2804.6435066472864,5131,50.0,1430804.3371982595,6660.0,True
804,S459,459,34,34_3,115,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2804.6435066472864,2804.6511808919768,5131,,668600000.0,6660.0,True
805,S467,467,44,44_7,116,S_467,UAV_0,SENSOR,MASTER,access,2809.8934636490158,2812.969355918547,4401,50.0,1430804.3371982595,7140.0,True
806,S467,467,44,44_7,116,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2812.969355918547,2812.975938329555,4401,,668600000.0,7140.0,True
807,S379,379,44,44_1,116,S_379,UAV_1,SENSOR,SLAVE,access,2817.8057013335115,2821.437924038523,5197,50.0,1430804.3371982595,7020.0,True
808,S379,379,44,44_1,116,UAV_1,UAV_0,SLAVE,MASTER,relay,2821.437924038523,2822.09228827148,5197,132.97628851750213,7942060.0,7020.0,True
809,S379,379,44,44_1,116,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2822.09228827148,2822.1000612299003,5197,,668600000.0,7020.0,True
810,S94,94,44,44_5,116,S_94,UAV_2,SENSOR,SLAVE,access,2819.3057774176987,2822.7632732271445,4947,50.0,1430804.3371982595,7080.0,True
811,S94,94,44,44_5,116,UAV_2,UAV_0,SLAVE,MASTER,relay,2822.7632732271445,2823.386159480837,4947,165.17741028280133,7942060.0,7080.0,True
812,S94,94,44,44_5,116,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2823.386159480837,2823.3935585236127,4947,,668600000.0,7080.0,True
813,S32,32,44,44_6,116,S_32,UAV_3,SENSOR,SLAVE,access,2824.2831274883097,2826.9103210900294,3759,50.0,1430804.3371982595,7140.0,True
814,S32,32,44,44_6,116,UAV_3,UAV_0,SLAVE,MASTER,relay,2826.9103210900294,2827.3836239862553,3759,220.91774384163222,7942060.0,7140.0,True
815,S32,32,44,44_6,116,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2827.3836239862553,2827.3892461818878,3759,,668600000.0,7140.0,True
816,S418,418,44,44_2,117,S_418,UAV_3,SENSOR,MASTER,access,2833.9135809958584,2837.185167388423,4681,50.0,1430804.3371982595,7080.0,True
817,S418,418,44,44_2,117,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2837.185167388423,2837.192168584953,4681,,668600000.0,7080.0,True
818,S123,123,44,44_3,118,S_123,UAV_2,SENSOR,MASTER,access,2831.091881739089,2834.5256146907377,4913,50.0,1430804.3371982595,7080.0,True
819,S123,123,44,44_3,118,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2834.5256146907377,2834.532962880986,4913,,668600000.0,7080.0,True
820,S70,70,44,44_4,119,S_70,UAV_0,SENSOR,MASTER,access,2832.4197140189103,2835.871618567698,4939,50.0,1430804.3371982595,7080.0,True
821,S70,70,44,44_4,119,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2835.871618567698,2835.8790056451735,4939,,668600000.0,7080.0,True
822,S333,333,43,43_5,120,S_333,UAV_0,SENSOR,SLAVE,access,2844.6857504194745,2847.5554649522387,4106,50.0,1430804.3371982595,6360.0,True
823,S333,333,43,43_5,120,UAV_0,UAV_2,SLAVE,MASTER,relay,2847.5554649522387,2848.072459283684,4106,120.87410228591727,7942060.0,6360.0,True
824,S333,333,43,43_5,120,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2848.072459283684,2848.0786004742317,4106,,668600000.0,6360.0,True
825,S217,217,43,43_6,120,S_217,UAV_1,SENSOR,SLAVE,access,2840.2924136702136,2843.5521186338797,4664,50.0,1430804.3371982595,6360.0,True
826,S217,217,43,43_6,120,UAV_1,UAV_2,SLAVE,MASTER,relay,2843.5521186338797,2844.1393718150443,4664,113.05024231211718,7942060.0,6360.0,True
827,S217,217,43,43_6,120,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2844.1393718150443,2844.1463475853107,4664,,668600000.0,6360.0,True
828,S139,139,43,43_3,120,S_139,UAV_2,SENSOR,MASTER,access,2846.0511294987587,2849.4121760618527,4809,50.0,1430804.3371982595,6300.0,True
829,S139,139,43,43_3,120,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2849.4121760618527,2849.419368703193,4809,,668600000.0,6300.0,True
830,S284,284,43,43_2,120,S_284,UAV_3,SENSOR,SLAVE,access,2848.3778135940784,2851.396395441864,4319,50.0,1430804.3371982595,6300.0,True
831,S284,284,43,43_2,120,UAV_3,UAV_2,SLAVE,MASTER,relay,2851.396395441864,2851.940209011643,4319,60.22931172908941,7942060.0,6300.0,True
832,S284,284,43,43_2,120,UAV_2,SAT_0,MASTER,SATELLITE,satellite,2851.940209011643,2851.9466687783197,4319,,668600000.0,6300.0,True
833,S210,210,43,43_7,121,S_210,UAV_0,SENSOR,MASTER,access,2861.4101291972925,2864.1715130548064,3951,50.0,1430804.3371982595,6420.0,True
834,S210,210,43,43_7,121,UAV_0,SAT_0,MASTER,SATELLITE,satellite,2864.1715130548064,2864.1774224176543,3951,,668600000.0,6420.0,True
835,S415,415,43,43_8,121,S_415,UAV_1,SENSOR,SLAVE,access,2871.2638203266993,2874.0510637647567,3988,50.0,1430804.3371982595,6420.0,True
836,S415,415,43,43_8,121,UAV_1,UAV_0,SLAVE,MASTER,relay,2874.0510637647567,2874.553200489989,3988,249.40504867106986,7942060.0,6420.0,True
837,S415,415,43,43_8,121,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0059460265393,3988,,670700000.0,6420.0,True
838,S375,375,43,43_4,122,S_375,UAV_2,SENSOR,MASTER,access,2867.716727405707,2870.0930131853947,3400,50.0,1430804.3371982595,6360.0,True
839,S375,375,43,43_4,122,UAV_2,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.00506933055,3400,,670700000.0,6360.0,True
840,S85,85,43,43_1,123,S_85,UAV_3,SENSOR,MASTER,access,2860.029775035337,2863.002927890276,4254,50.0,1430804.3371982595,6300.0,True
841,S85,85,43,43_1,123,UAV_3,SAT_0,MASTER,SATELLITE,satellite,2863.002927890276,2863.0092904388853,4254,,668600000.0,6300.0,True
842,S167,167,16,16_3,124,S_167,UAV_0,SENSOR,MASTER,access,2893.0381381820166,2895.7002771628495,3809,50.0,1430804.3371982595,5940.0,True
843,S167,167,16,16_3,124,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0056791411957,3809,,670700000.0,5940.0,True
844,S417,417,16,16_7,124,S_417,UAV_1,SENSOR,SLAVE,access,2893.116837574123,2896.368854554384,4653,50.0,1430804.3371982595,5940.0,True
845,S417,417,16,16_7,124,UAV_1,UAV_0,SLAVE,MASTER,relay,2896.368854554384,2896.954722704461,4653,81.93463381653828,7942060.0,5940.0,True
846,S417,417,16,16_7,124,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.006937527956,4653,,670700000.0,5940.0,True
847,S348,348,16,16_5,124,S_348,UAV_2,SENSOR,SLAVE,access,2892.565236471593,2895.429359743699,4098,50.0,1430804.3371982595,5940.0,True
848,S348,348,16,16_5,124,UAV_2,UAV_0,SLAVE,MASTER,relay,2895.429359743699,2895.945346779808,4098,211.98094839393733,7942060.0,5940.0,True
849,S348,348,16,16_5,124,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0061100342923,4098,,670700000.0,5940.0,True
850,S477,477,16,16_8,124,S_477,UAV_3,SENSOR,SLAVE,access,2895.1036396692207,2898.2794757230154,4544,50.0,1430804.3371982595,6060.0,True
851,S477,477,16,16_8,124,UAV_3,UAV_0,SLAVE,MASTER,relay,2898.2794757230154,2898.851619474133,4544,142.14503772474748,7942060.0,6060.0,True
852,S477,477,16,16_8,124,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0067750111825,4544,,670700000.0,6060.0,True
853,S67,67,16,16_1,125,S_67,UAV_1,SENSOR,MASTER,access,2906.5308305365006,2909.930317016619,4864,50.0,1430804.3371982595,5880.0,True
854,S67,67,16,16_1,125,UAV_1,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0072521246457,4864,,670700000.0,5880.0,True
855,S175,175,16,16_2,125,S_175,UAV_2,SENSOR,SLAVE,access,2909.014843130923,2912.7302358382235,5316,50.0,1430804.3371982595,5880.0,True
856,S175,175,16,16_2,125,UAV_2,UAV_1,SLAVE,MASTER,relay,2912.7302358382235,2913.3995835893106,5316,140.5209707417689,7942060.0,5880.0,True
857,S175,175,16,16_2,125,UAV_1,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.007926047413,5316,,670700000.0,5880.0,True
858,S367,367,16,16_4,126,S_367,UAV_0,SENSOR,SLAVE,access,2929.802112137902,2932.5607003650866,3947,50.0,1430804.3371982595,5940.0,True
859,S367,367,16,16_4,126,UAV_0,UAV_3,SLAVE,MASTER,relay,2932.5607003650866,2933.05767470172,3947,192.5674933354952,7942060.0,5940.0,True
860,S367,367,16,16_4,126,UAV_3,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0058848963768,3947,,670700000.0,5940.0,True
861,S178,178,16,16_6,126,S_178,UAV_3,SENSOR,MASTER,access,2922.99715581367,2925.8752572374215,4118,50.0,1430804.3371982595,5940.0,True
862,S178,178,16,16_6,126,UAV_3,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.006139853884,4118,,670700000.0,5940.0,True
863,S456,456,13,13_3,127,S_456,UAV_0,SENSOR,MASTER,access,2952.814751368162,2955.6397358156614,4042,50.0,1430804.3371982595,6840.0,True
864,S456,456,13,13_3,127,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0060265394363,4042,,670700000.0,6840.0,True
865,S86,86,13,13_2,127,S_86,UAV_1,SENSOR,SLAVE,access,2953.6658895189635,2956.25813774157,3709,50.0,1430804.3371982595,6840.0,True
866,S86,86,13,13_2,127,UAV_1,UAV_0,SLAVE,MASTER,relay,2956.25813774157,2956.725145041943,3709,114.206996029994,7942060.0,6840.0,True
867,S86,86,13,13_2,127,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.005530043238,3709,,670700000.0,6840.0,True
868,S473,473,13,13_7,127,S_473,UAV_2,SENSOR,SLAVE,access,2954.915865635247,2958.0197142080688,4441,50.0,1430804.3371982595,6840.0,True
869,S473,473,13,13_7,127,UAV_2,UAV_0,SLAVE,MASTER,relay,2958.0197142080688,2958.578889031729,4441,40.50261444838933,7942060.0,6840.0,True
870,S473,473,13,13_7,127,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0066214402864,4441,,670700000.0,6840.0,True
871,S38,38,13,13_8,127,S_38,UAV_3,SENSOR,SLAVE,access,2954.753570544668,2958.0230602144857,4678,50.0,1430804.3371982595,6840.0,True
872,S38,38,13,13_8,127,UAV_3,UAV_0,SLAVE,MASTER,relay,2958.0230602144857,2958.6120761624893,4678,133.4394212273146,7942060.0,6840.0,True
873,S38,38,13,13_8,127,UAV_0,SAT_0,MASTER,SATELLITE,satellite,3133.0,3133.0069748024453,4678,,670700000.0,6840.0,True
